"","score","text","created"
"4608",1,"Best Buy I work at Safeway - xAdsTshirt Worth :$19.00Buy Now    Low cost Codes   View pictures &amp; https://t.co/BDyDXqobLd #namestshirt","2016-04-18:04"
"4609",-1,"""Sloppy mam sloppy"" -Safeway guy","2016-04-18:03"
"4610",1,"I would say Safeway isn't even that bad but I only work like 3 days a week","2016-04-18:03"
"4611",0,"50+ Safeway Monopoly Unopened game pieces https://t.co/weyJkVI2i8 https://t.co/AUTfpx5WNY","2016-04-18:03"
"4612",0,"#Job #Seattle PERSONAL BANKER (SAFE) 1 Safeway Capitol Hill 40 Hours: WA-Seattle, Job Title: PERSONAL BANKER (... https://t.co/d6O3WrqxlP","2016-04-18:03"
"4613",0,"Sobeys, Inc. (Prince Rupert BC): ""customer service? Then we are looking for you to join our… https://t.co/iau0kv5UHi #customersvc #jobs","2016-04-18:03"
"4614",0,"@ticaruiz by Safeway?(:","2016-04-18:03"
"4615",0,"my mom left me at home for 2 weeks and the most while thing ive done thus far is go to safeway and mcds at 12 i feel so alive","2016-04-18:03"
"4616",-1,"RT @GodSentGenius: @RobbyRackz my nigga!!! I saw your pops at safeway the otherday, he said you needa get off that boxin bs and stay in foo…","2016-04-18:03"
"4617",-1,"@RobbyRackz my nigga!!! I saw your pops at safeway the otherday, he said you needa get off that boxin bs and stay in football!!!","2016-04-18:03"
"4618",0,"Safeway Grocery Store $50 Gift Card https://t.co/1Wd1jqCMFY Ebay Bid Last Second <U+21BA>RT, Favorite, Share","2016-04-18:03"
"4619",0,"NEW JOB: Gainesville TX - Part Time Pharmacist - Tom Thumb a division of Albertsons Safewa... https://t.co/35OZh8PVG2 #Safeway #job #jobs","2016-04-18:02"
"4620",0,"#NowHiring Event Specialist Part Time Sales at Safeway in #Butte #MT #ButteJobs #ApplyNow  https://t.co/3rCYQLmzH0","2016-04-18:02"
"4621",1,"@imgongetserious it was originally for starbucks, but if i can't work there then they'll consider giving me a cashier position for safeway","2016-04-18:02"
"4622",0,"Today at Safeway this lady was <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3> at me... in her mind for no reason that she didn't like me... That's weird... People have real insecurities","2016-04-18:02"
"4623",0,"@bajahandblast when I worked at Safeway the worst thing i had to clean was gasoline What the hell were they doing to you? Courtesy clerk?","2016-04-18:02"
"4624",0,"Might go to Safeway and cop a steak","2016-04-18:02"
"4625",0,"@Legopolis you still have a Safeway in Canada!","2016-04-18:02"
"4626",0,"@socass_ 2)
Those sugar cookies that you get from walmart or safeway that have oink icing on them are garbo","2016-04-18:02"
"4627",0,"I never shopped in Aldi Australia. Strange but true.
Went to IGA once with a friend.
The rest were Coles &amp; Safeway https://t.co/YM500wcHCq","2016-04-18:02"
"4628",0,"@Win_and_Toniic -in my days working for Safeway.","2016-04-18:02"
"4629",0,"Who is playing the monopoly at Safeway?? I need ?621C &amp; ?622D....","2016-04-18:02"
"4630",0,"Who just said hi to me at Safeway from their car? I have to know.","2016-04-18:02"
"4631",0,"Dragonfruit or Audrey II? @ Safeway https://t.co/P6PhqxlSQu","2016-04-18:02"
"4632",0,"I'm starting to think this Safeway Monopoly game is rigged....","2016-04-18:02"
"4633",0,"Find this #Job &amp;More Bakers-Helper (12781) - Safeway - Truckee, CA: Safeway is an equal opportunity employer a...  https://t.co/2Otx30laM6","2016-04-18:01"
"4634",1,"Choi leads lpga safeway travel literature in the rear 1st cone: HsG","2016-04-18:01"
"4635",1,"@shelbyamurray went to Safeway today and was like where's shelby. But I thought I remembered u transferred","2016-04-18:01"
"4636",3,"I was lucky to find 1 single bottle @Safeway they would be smart to stock it.. Same great taste it had 25 years ago. https://t.co/vHVSOJCdDt","2016-04-18:01"
"4637",0,"#NowHiring Event Specialist Part Time Sales at Safeway in #Dillon #MT #DillonJobs #ApplyNow  https://t.co/SaMZYpL3O7","2016-04-18:01"
"4638",0,"@SexualLeprosy You just triggered a memory of a high school friend who'd go for lunch and come back with a Safeway baguette and Cool Whip.","2016-04-18:01"
"4639",1,"@TheStossa @ONYSeltzer Safeway in Portland carries it by the case! I bet you could ask your Safeway to stock it. I love the Cream Soda one!","2016-04-18:01"
"4640",0,"Safeway:
Tried to buy these diapers as advertised wouldn't match their own flyer
@SafewayCanada 
 #stillneeddiapers https://t.co/sPd8j0BipU","2016-04-18:01"
"4641",-1,"@David_ahana if you wanna hang out with me I'll be in the Safeway area. Walking about.","2016-04-18:01"
"4642",0,"Weekend highlight: when @MicMatulich suggested we go to Safeway at 1am for a microwave pizza as munchies. And you know we did it! <ed><U+00A0><U+00BC><ed><U+00BD><U+0095>","2016-04-18:01"
"4643",1,"Who wants discounts when they grocery shop? If so DM me, works at #Safeway &amp; #Vons. 5-10% off your order. Free I don't charge.","2016-04-18:01"
"4644",2,"RT @Sparroww2: @Safeway  great pampers flyer prices so went to stock up. Manager rudely turned us away, saying it was a misprint. https://t…","2016-04-18:01"
"4645",1,"This safeway monopoly game is a vicious cycle. Turn in tickets for 8 free tickets, no new pieces but 10 free tickets. Always more tickets.","2016-04-18:01"
"4646",0,"psychofactz:

1. 

Wal-Mart makes more money than Target, Home Depot, Sears, Kmart, Safeway, and... #Motivation #Inspiration #Quotes","2016-04-18:01"
"4647",0,"I know I'm about to get my period bc I was in Safeway looking at oatmeal and getting emotional","2016-04-18:01"
"4648",0,"@ArcDental_Doc @DREAMerJ_D @BernieTeachers At Jacks Pizza off Mc Henry... By Safeway in Modesto, CA","2016-04-18:01"
"4649",-1,"Returning bad movie. Finally. (at @Safeway in Aiea, HI) https://t.co/v5XwhyZFf0","2016-04-18:01"
"4650",-1,"@PNM_79 hmmmm.... Might have to shimmy on down to the Safeway this week and get some <ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> what do you put it on? I'll have to Google lol","2016-04-18:01"
"4651",0,"@glitterlanced we should actually hang out outside of work or seeing each other at Safeway","2016-04-18:01"
"4652",0,"@gothicwiccann chase's mom was at my safeway today lmao i talked him up","2016-04-18:01"
"4653",0,"#NowHiring Event Specialist Part Time Sales at Safeway in #Sunnyvale #CA #SunnyvaleJobs #ApplyNow  https://t.co/4qVn4iFrH3","2016-04-18:01"
"4654",0,"I saw someone I only know from Instagram at Safeway today","2016-04-18:01"
"4655",0,"RT @XL_Darrel: Safeway salads &gt;","2016-04-18:01"
"4656",0,"Joseph_Santoro : That's happening... (at Safeway in Washington, DC) https://t.co/7m94Q9Bqkg … https://t.co/Ah2EYJsOyY","2016-04-18:01"
"4657",0,"RT @elishahongg: *in the car*
""Maddie where did your Safeway sandwich go""

""I threw it out the window""","2016-04-18:01"
"4658",-1,"safeway after #dark #ice #indistrial #streetscene #cityscapes #architecture #eastbay… https://t.co/UAs3KRLYFd","2016-04-18:01"
"4659",1,"Tip: Superstore glazed donuts are waaay better than safeway's","2016-04-18:01"
"4660",0,"@brunettemermaid I often pick up the safeway brand tomato soup. I always eat it with either small bread pieces or croutons.","2016-04-18:00"
"4661",0,"That's happening... (at @Safeway in Washington, DC) https://t.co/udpuazL4ca https://t.co/NpFOL9OVJ9","2016-04-18:00"
"4662",0,"Sobeys bought Safeway for $5.8 billion dollars... Yet I can't even get disscounts or a raise","2016-04-18:00"
"4663",0,"@alijam23 it's Safeway wtf no","2016-04-18:00"
"4664",0,"@Burnzie88 @gardenofliferaw SICK.. I just picked up Vanilla &amp; Chocolate at Safeway no less..Get it In You Freak Of Nature.. Legend of Burns","2016-04-18:00"
"4665",1,"Its a customer who always come in my job rappin talmabout ""the Falls Grove Safeway is soooo much nicer"" BITCH WHY U STILL COME HERE THEN???","2016-04-18:00"
"4666",-1,"My belated birthday cake, courtesy of @Safeway https://t.co/OWKB8uUyLt","2016-04-18:00"
"4667",0,"I just got to Safeway to buy kitten milk and realised I left both of my bank cards at home :)))))","2016-04-18:00"
"4668",1,"""It's kind of like a job.""

- My wife commenting on the promotional Monopoly contest currently at Safeway. 

She's not playing around.","2016-04-18:00"
"4669",1,"@_dananguyen going to Safeway then driving around and me screaming at people, couldn't be more fun than that","2016-04-18:00"
"4670",0,"#NowHiring Event Specialist Part Time Sales at Safeway in #TahoeCity #CA #TahoeCityJobs #ApplyNow  https://t.co/nXhpWV5Xdi","2016-04-18:00"
"4671",1,"@Safeway thank you for noticing your fellow employee <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>","2016-04-18:00"
"4672",1,"Was gonna go to Safeway to get Ben&amp;Jerry's but there's a huge ass spider right by my front door so no","2016-04-18:00"
"4673",1,"some lady inside safeway asked ME if i was selling girl scout cookies???....wtf who do i look like","2016-04-18:00"
"4674",-1,"Safeway corndogs are low key bomb. And they are only a dollar","2016-04-18:00"
"4675",0,"According to a study recorded by Safeway 77% of the women who enter their store are white mothers","2016-04-18:00"
"4676",0,"RT @emmaswansonyo: My dad told Ryan and kaesen that his friend saw the singer from Judas Priest at Safeway in Arizona and he had a Mexican…","2016-04-18:00"
"4677",-1,"@alinalaura_ fuck Safeway. save on for life","2016-04-18:00"
"4678",0,"@Katie_Rowee Yas I need to go to Walmart or Safeway or somewhere rn <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>","2016-04-18:00"
"4679",0,"You Know, At Safeway, There Should Be Separate Lines For Women &amp; Men. We Just Need One Line. Ladies, You Can Have All The Rest.  Just Sayin'","2016-04-18:00"
"4680",0,"@amberjeffers18 or you might be able to find some at Safeway","2016-04-18:00"
"4681",-1,"Such a joke, @Safeway. https://t.co/lY6gPJX5Nl","2016-04-18:00"
"4682",0,"Safeway salads &gt;","2016-04-18:00"
"4683",0,"#NowHiring Event Specialist Part Time Sales at Safeway in #Tillamook #OR #TillamookJobs #ApplyNow  https://t.co/9JmY2f6fN3","2016-04-18:00"
"4684",-3,"Safeway® deli in HK closed, so I opted for a complete &amp; greasy junk food dinner @ FFJ. Hot fudge sundae for dessert. https://t.co/TIZDn4mEQY","2016-04-18:00"
"4685",0,"Considering quitting science and starting a cantina centered around watermelon margaritas and tacos based on Safeway rotisserie chicken.","2016-04-18:00"
"4686",-1,"@ClaussenPickles - Who in Edmonton sells your pickles. Safeway/Sobey discontinued them.  Please advise.  Thanks.","2016-04-18:00"
"4687",0,"@Safeway waiting in line for over 15mins. 4 registers open. At least 6 waiting per line. I call BS for 3s A Crowd! https://t.co/z0LHT9kVIV","2016-04-18:00"
"4688",0,"Long lines! (@ Safeway in Junction City, OR) https://t.co/YMbzYX4DAm https://t.co/SFW3N7bowp","2016-04-18:00"
"4689",0,"@_ScottiePimpin no more Safeway?? :(((","2016-04-17:23"
"4690",0,"Scratch the last tweet.
 I saw Grace at Safeway that's what I meant lol","2016-04-17:23"
"4691",2,"cute boy @ Safeway pls love me","2016-04-17:23"
"4692",0,"So I'm walking and get by Safeway and cvs and I look to the side of me and this girl was really sucking her nigga in the car","2016-04-17:23"
"4693",0,"Drinking a Fresh Squeezed IPA by @deschutesbeer at @safeway — https://t.co/ZdFiWjOqkY #photo","2016-04-17:23"
"4694",0,"RT @elise_marieeee: You know your social life is at an all time low when you go to Safeway to hang out with your friends that work there :/","2016-04-17:23"
"4695",0,"I checked in at Safeway on #Yelp https://t.co/HFMdbQIpT1","2016-04-17:23"
"4696",1,"This girl at Safeway is SOO Prettty wow","2016-04-17:23"
"4697",0,"I just checked in at Safeway with #mPLUSPlaces Download today!  https://t.co/jglXpX6QUO","2016-04-17:23"
"4698",0,"@mcfaggottt @Safeway @Walmart @anyfuckingrocerystore","2016-04-17:23"
"4699",1,"@corpocalypse me and my friends would always skate at this safeway grocery store and eat taco bell everyday tbh the best times of my life","2016-04-17:23"
"4700",1,"@C_Johnson46 I'm in Safeway right now I think I would take this one","2016-04-17:23"
"4701",0,"MUST SEE!!! SAFEWAY MONOPOLY GAME!!! 141 UNOPENED PIECES, BOARD, AND MORE!! https://t.co/zN7hL1hzjW https://t.co/ouQ2r8O1o7","2016-04-17:23"
"4702",-1,"Not even a damn $5 prize,  you suck Safeway Monopoly.","2016-04-17:23"
"4703",1,"@CambiBrown @GoodDaySac @jimboystacos why not support local biz and go with La Fiesta on Alhambra next to Safeway. And it's so much tastier!","2016-04-17:23"
"4704",0,"going to Safeway real quick <ed><U+00A0><U+00BD><ed><U+00B8><U+009B>","2016-04-17:23"
"4705",1,"Dear tall blazer wearing guy who came into Safeway today,

You are absolutely stunning. I must speak with you. Please come back to Safeway","2016-04-17:23"
"4706",1,"Went to Safeway in search of milk, came out with milk, ice cream, and hot pockets lol","2016-04-17:23"
"4707",-1,"@Safeway my apple cider juice went bad less than 7 days after opening. https://t.co/GbW0VpDtUN","2016-04-17:23"
"4708",0,"this safeway is playing the neverending story","2016-04-17:23"
"4709",0,"Safeway got robbed by 2 dumbasses <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/cxABaV2i6u","2016-04-17:23"
"4710",-1,"So far I've done laundry and made myself some bomb food with what I bought at Safeway.
Hmm, now what...","2016-04-17:23"
"4711",-1,"Literally gonna drive myself to Safeway for come ice cream. The stress is real.","2016-04-17:23"
"4712",0,"I'm at @Safeway in Honolulu, HI https://t.co/Se2Nnbrkgm","2016-04-17:23"
"4713",0,"Just saw two girls stealing a pregnancy test at Safeway so you could say times are tough.. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>","2016-04-17:23"
"4714",0,"I saw my grandpa at Safeway today and he said hi to my mom and I without recognizing either of us so we just kept walking hahah","2016-04-17:23"
"4715",0,"While getting bananas in Safeway, I somehow ended up adopting this guy. I named him Saffie. He seems to shed alread… https://t.co/0TtzyZNtsW","2016-04-17:23"
"4716",1,"@Gonzopup0112 I spent a good 20 minutes at Safeway sorting through them all.I had no idea.<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2016-04-17:22"
"4717",1,"Buzz for Safeway: https://t.co/OWs3UA3ry1 - RT @mimozsa I'm in Safeway looking at bottles of wine and one of them are amazing or under $1...","2016-04-17:22"
"4718",0,"Guy at Safeway is listening to music NOT THROUGH HEADPHONES.","2016-04-17:22"
"4719",0,"I'm at @Safeway in Rancho Cordova, CA w/ @ttiffanysimon17 https://t.co/dyhc0xwlt4","2016-04-17:22"
"4720",0,"@philgrone @talinatar @emmaklein55 @Livi_Fourteen how about Safeway?","2016-04-17:22"
"4721",0,"@meatheadsestra @DebnamSource @DebnamCarey do they sell this in the US?  Like in Safeway?","2016-04-17:22"
"4722",-1,"@BendeForestESQ @Safeway it was really the produce section that was the issue, but I laughed when I saw this","2016-04-17:22"
"4723",0,"1»those sugar cookies that you get from Safeway or Walmart taste awful<ed><U+00A0><U+00BD><ed><U+00B8><U+00B7>","2016-04-17:22"
"4724",0,"*creams panties watching a maroon power wagon*
*drives home from safeway*
*sees power wagon get pulled over*
<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> i want me a 25000","2016-04-17:22"
"4725",0,"Why is this Safeway hella poppin rn","2016-04-17:22"
"4726",0,"Is it every @Safeway or just ours that doesn't know what ""kosher for Passover"" is? And that ""kosher"" ain't it? And that you can't mix them?","2016-04-17:22"
"4727",0,"I just told Calvin how this one time I walked out of safeway with a cake and he just smh'ed me HAHA","2016-04-17:22"
"4728",0,"I'm at @Safeway in Lake Oswego, OR https://t.co/G59ktbei7o","2016-04-17:22"
"4729",0,"Monopoly 2016, 87 pieces, no duplicates, Safeway, Albertsons, Vons https://t.co/7KEOYuRPpv https://t.co/6zJVTv88r8","2016-04-17:22"
"4730",0,"Monopoly 2016, 87 pieces, no duplicates, Safeway, Albertsons, Vons https://t.co/B01uXzTnrL https://t.co/01AufIbDDa","2016-04-17:22"
"4731",-1,"Grandma got me looking funky at Safeway. I didn't dress for the store <ed><U+00A0><U+00BD><ed><U+00B8><U+0091>","2016-04-17:22"
"4732",0,"@Safeway — this is labeled as organic tarragon, but it’s not tarragon at all https://t.co/3gIVysAnPy","2016-04-17:22"
"4733",0,"bitachu : I guess when it rains and I cant bike I go grocery shopping (at Safeway in Honol… https://t.co/EOM4YT8EYa) https://t.co/q7EbOLYUSG","2016-04-17:22"
"4734",0,"I guess when it rains and I cant bike I go grocery shopping (at @Safeway in Honolulu, HI) https://t.co/az4pgLYclC","2016-04-17:22"
"4735",0,"I'm a Regular at Safeway on #Yelp! https://t.co/rmO1y0mecE","2016-04-17:22"
"4736",1,"they were like the safeway ""dough is already made"" kind too","2016-04-17:21"
"4737",-1,"@Safeway second time in a month I've found expired products 4 sale at yr store in aloha Oregon. Come on guys.","2016-04-17:21"
"4738",0,"#NowHiring Event Specialist Part Time Sales at Safeway in #FallsChurch #VA #FallsChurchJobs #ApplyNow  https://t.co/WXSTqn9aTz","2016-04-17:21"
"4739",0,"@Safeway your deli's really need to get some dutch crunch going","2016-04-17:21"
"4740",0,"yo my mom was arguing with this bitch at Safeway and told her that hey eyebrows look like pubic hair <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+0080>","2016-04-17:21"
"4741",0,"RT @MafimiMusic: I might throw up at this Safeway","2016-04-17:21"
"4742",2,"All set up on steak for the rest or camp. Buy one pack of 6 steak get two free deal on at Safeway. God bless America.","2016-04-17:21"
"4743",1,"The security guard at Safeway looks like Favre from Super Troopers<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2016-04-17:21"
"4744",0,"Via LA @ Safeway's Distribution Center https://t.co/46LlqCrweK","2016-04-17:21"
"4745",-1,"@Albertsons WHY YOU CLOSING THE STORE NEAR MY HOUSE???? i refuse to go to frys or Safeway. Actual tears cause it's closing.","2016-04-17:21"
"4746",-1,"I'm 21 and buying beer at safeway makes me nervous. I get this instinct to grab it and run","2016-04-17:21"
